0,1,2,3,4
39,janeiro,2015,remodelada,0.3054099688436418
60,janeiro,2015,espaco no Alentejo,0.009969782341081953
60,janeiro,2015,sossego imperam,0.02217947101536798
60,janeiro,2015,Alentejo,0.059805425447182904
60,janeiro,2015,Excelente espaco,0.06114970475736575
60,janeiro,2015,imperam,0.13145808965462963
60,janeiro,2015,nao atribuo excelente,0.13943182938460055
60,janeiro,2015,nao,0.15702618556384615
60,janeiro,2015,produtos caseiros,0.1631431623256844
60,janeiro,2015,espaco,0.16505805095875475
60,janeiro,2015,simpatia,0.16505805095875475
60,janeiro,2015,sossego,0.16505805095875475
60,janeiro,2015,Excelente,0.174562518360426
60,janeiro,2015,nao servem refeicoes,0.18658786814472683
60,janeiro,2015,pequeno almoco,0.1986362347980155
60,janeiro,2015,fantastico,0.2006536450359392
60,janeiro,2015,atribuo excelente,0.21151821860278347
60,janeiro,2015,casas terem cozinha,0.22815824980200075
60,janeiro,2015,casas,0.2349282904131876
60,janeiro,2015,servem refeicoes,0.2769521989619099
60,janeiro,2015,vontade de cozinhar,0.2769521989619099
68,janeiro,2015,saborosa,0.15782936386333157
68,janeiro,2015,comida,0.22649993905718604
68,janeiro,2015,simpatico e prestativo,0.24811627141518053
68,janeiro,2015,sao realmente,0.2978158159163381
68,janeiro,2015,sao,0.30548687966192795
68,janeiro,2015,realmente,0.30548687966192795
68,janeiro,2015,pessoal muito simpatico,0.3408992127506885
68,janeiro,2015,prestativo,0.3942623170280073
68,janeiro,2015,arranque,0.48672926393372173
68,janeiro,2015,pessoal,0.5042140361379939
68,janeiro,2015,simpatico,0.5042140361379939
68,janeiro,2015,kebab e migas,0.5304807634848248
68,janeiro,2015,migas,0.5374933013673208
68,janeiro,2015,queijo foi incrivel,0.5539282735813995
68,janeiro,2015,tambem,0.5701865389436559
68,janeiro,2015,tinham,0.593304888695534
68,janeiro,2015,queijo,0.597050796595172
68,janeiro,2015,incrivel,0.597050796595172
68,janeiro,2015,saboroso tambem,0.625031045923193
68,janeiro,2015,recomendo,0.6448648547857531
76,janeiro,2015,cozinha tradicional genuina,0.003833335828643552
76,janeiro,2015,tradicional genuina portuguesa,0.003833335828643552
76,janeiro,2015,Google Maps,0.003920273361690211
76,janeiro,2015,atraves do Google,0.010455154645797889
76,janeiro,2015,restaurante despretensioso,0.024013987533667742
76,janeiro,2015,despretensioso onde pudessemos,0.024013987533667742
76,janeiro,2015,pudessemos desfrutar,0.024013987533667742
76,janeiro,2015,desfrutar de cozinha,0.024013987533667742
76,janeiro,2015,cozinha tradicional,0.024013987533667742
76,janeiro,2015,tradicional genuina,0.024013987533667742
76,janeiro,2015,genuina portuguesa,0.024013987533667742
76,janeiro,2015,portuguesa e selecionamos,0.024013987533667742
76,janeiro,2015,selecionamos isso atraves,0.024013987533667742
76,janeiro,2015,Maps,0.057794020234274
76,janeiro,2015,Google,0.06756693540701081
76,janeiro,2015,acabamos simplesmente pedindo-lhes,0.08588725249335057
76,janeiro,2015,Estavamos a procura,0.13587900232080136
76,janeiro,2015,interpretar o menu,0.14670589574610207
76,janeiro,2015,procura,0.1531366689248431
76,janeiro,2015,restaurante,0.1531366689248431
2,fevereiro,2015,Torre altaneira,0.013797198203993008
2,fevereiro,2015,tenis confortavel,0.04940384002065631
2,fevereiro,2015,caminhada e longa,0.04940384002065631
2,fevereiro,2015,Torre,0.08596317751626563
2,fevereiro,2015,confortavel,0.15831692877998726
2,fevereiro,2015,longa,0.15831692877998726
2,fevereiro,2015,altaneira,0.15831692877998726
2,fevereiro,2015,tenis,0.29736558256021506
2,fevereiro,2015,caminhada,0.29736558256021506
33,fevereiro,2015,Pousada com espacos,0.02224545712115922
33,fevereiro,2015,jardim agradavel,0.02224545712115922
33,fevereiro,2015,espacos amplos,0.04565873817749889
33,fevereiro,2015,amplos e jardim,0.04565873817749889
33,fevereiro,2015,Excelente atendimento,0.08356352993586152
33,fevereiro,2015,sao amplos,0.11899347917579602
33,fevereiro,2015,Pousada,0.12630071887728594
33,fevereiro,2015,agradavel,0.12630071887728594
33,fevereiro,2015,amplos,0.12671371264062978
33,fevereiro,2015,servico atenciosos,0.16313242447541232
33,fevereiro,2015,espacos,0.17229803432109675
33,fevereiro,2015,jardim,0.17229803432109675
33,fevereiro,2015,Excelente,0.1837893756274236
33,fevereiro,2015,Recomendo e espero,0.2766714530239189
33,fevereiro,2015,voltar muito brevemente,0.2766714530239189
33,fevereiro,2015,atenciosos,0.3342482424822733
33,fevereiro,2015,espero voltar,0.3571319774666209
33,fevereiro,2015,Parabens,0.3645582236499797
33,fevereiro,2015,sao,0.41960629574419606
33,fevereiro,2015,refeicoes,0.41960629574419606
34,fevereiro,2015,estagiaria Daniela,0.008301194714151125
34,fevereiro,2015,quintinha pedagogica,0.015894127219913616
34,fevereiro,2015,Inserido verdadeiramente,0.01852386786983485
34,fevereiro,2015,verdadeiramente no campo,0.01852386786983485
34,fevereiro,2015,proporciona num ambiente,0.01852386786983485
34,fevereiro,2015,servico de excelencia,0.01852386786983485
34,fevereiro,2015,ambiente familiar,0.021597958839805368
34,fevereiro,2015,familiar um servico,0.021597958839805368
34,fevereiro,2015,Paulo da Restauracao,0.05088005736146379
34,fevereiro,2015,Daniela,0.05662183928815814
34,fevereiro,2015,Paulo,0.06353931166169281
34,fevereiro,2015,mini-golfe,0.10566725553773118
34,fevereiro,2015,etc.,0.10566725553773118
34,fevereiro,2015,destacando-se,0.10566725553773118
34,fevereiro,2015,Limpeza das instalacoes,0.1083813715592895
34,fevereiro,2015,criancas sao mto,0.12190012541908442
34,fevereiro,2015,Inserido,0.1250817986212679
34,fevereiro,2015,campo,0.1250817986212679
34,fevereiro,2015,quintinha,0.1250817986212679
34,fevereiro,2015,pedagogica,0.1250817986212679
35,fevereiro,2015,minimos detalhes,0.1445480337533292
35,fevereiro,2015,atendimento e instalacao,0.1445480337533292
35,fevereiro,2015,voltar,0.15681141459831063
35,fevereiro,2015,cuidado nos minimos,0.18203494528075145
35,fevereiro,2015,dedicacao da equipa,0.18203494528075145
35,fevereiro,2015,equipa de atendimento,0.18203494528075145
35,fevereiro,2015,Custo beneficio perfeito,0.2151597890288964
35,fevereiro,2015,lindo e tranquilo,0.24715272865935137
35,fevereiro,2015,vinhos,0.2832111050284482
35,fevereiro,2015,detalhes,0.32182215531932973
35,fevereiro,2015,instalacao,0.32182215531932973
35,fevereiro,2015,Custo beneficio,0.32564940697987216
35,fevereiro,2015,beneficio perfeito,0.32564940697987216
35,fevereiro,2015,Luxo e simplicidade,0.3877547045289574
35,fevereiro,2015,cuidado,0.392430022927005
35,fevereiro,2015,minimos,0.392430022927005
35,fevereiro,2015,dedicacao,0.392430022927005
35,fevereiro,2015,equipa,0.392430022927005
35,fevereiro,2015,atendimento,0.392430022927005
35,fevereiro,2015,tranquilo,0.40876447177692093
50,fevereiro,2015,super prestavel,0.12843896684609837
50,fevereiro,2015,recuperada,0.14185848192791986
50,fevereiro,2015,dono esta presente,0.15343779516874423
50,fevereiro,2015,restantes zonas sao,0.16472098858318046
50,fevereiro,2015,zonas sao limpas,0.16472098858318046
50,fevereiro,2015,limpas e cuidadas,0.2213651473270724
50,fevereiro,2015,restantes zonas,0.25886107769945466
50,fevereiro,2015,zonas sao,0.25886107769945466
50,fevereiro,2015,sao limpas,0.26176436406150533
50,fevereiro,2015,almoco e simples,0.292861604120355
50,fevereiro,2015,prestavel,0.3120682914347624
50,fevereiro,2015,Zona envolvente,0.3405612541272772
50,fevereiro,2015,pequeno almoco,0.3445091820612922
50,fevereiro,2015,precisa de descansar,0.34959327570272314
50,fevereiro,2015,dono,0.36472798357471015
50,fevereiro,2015,presente,0.36472798357471015
50,fevereiro,2015,super,0.36472798357471015
50,fevereiro,2015,calma e relaxante,0.3960475175638645
50,fevereiro,2015,cuidadas,0.3979216688912639
50,fevereiro,2015,simples,0.4474988097840139
53,fevereiro,2015,Herdade e linda,0.01280507971977636
53,fevereiro,2015,super prestaveis,0.032240459461528446
53,fevereiro,2015,super simpaticos,0.04732799461653415
53,fevereiro,2015,sao todos super,0.0738859026419163
53,fevereiro,2015,Herdade,0.08894929131406178
53,fevereiro,2015,simpaticos e super,0.10510593188631548
53,fevereiro,2015,super,0.10986931724017716
53,fevereiro,2015,linda,0.14213921853548062
53,fevereiro,2015,sao,0.14213921853548062
53,fevereiro,2015,prestaveis,0.14213921853548062
53,fevereiro,2015,simpaticos,0.20565012099832236
53,fevereiro,2015,podermos cozinhar,0.20909099841363793
53,fevereiro,2015,visto termos,0.20909099841363793
53,fevereiro,2015,filha pequena,0.20909099841363793
53,fevereiro,2015,pequeno episodio,0.28891310861907055
53,fevereiro,2015,episodio de saude,0.28891310861907055
53,fevereiro,2015,hotel e prontamente,0.28891310861907055
53,fevereiro,2015,prontamente nos disponibilizaram,0.28891310861907055
53,fevereiro,2015,disponibilizaram um estudio,0.28891310861907055
53,fevereiro,2015,estudio para podermos,0.28891310861907055
57,fevereiro,2015,extremamente acolhedor,0.011928515649049568
57,fevereiro,2015,espaco exterior cheio,0.04621736420998082
57,fevereiro,2015,carro de Monsaraz,0.06474662584321471
57,fevereiro,2015,acolhedor,0.09639203558869255
57,fevereiro,2015,piscina e jackuzi,0.09667870557746086
57,fevereiro,2015,espaco exterior,0.11899639845920472
57,fevereiro,2015,exterior cheio,0.11899639845920472
57,fevereiro,2015,cheio de recantos,0.11899639845920472
57,fevereiro,2015,recantos para namorar,0.11899639845920472
57,fevereiro,2015,namorar ou conversar,0.11899639845920472
57,fevereiro,2015,nela piscina,0.11899639845920472
57,fevereiro,2015,extremamente,0.12229125971027832
57,fevereiro,2015,Monsaraz,0.18647400741198736
57,fevereiro,2015,Sergio,0.209542427040859
57,fevereiro,2015,hospitalidade em pessoa,0.22630503838095223
57,fevereiro,2015,Recomendo vivamente,0.2271479492632486
57,fevereiro,2015,jackuzi,0.2703328680552898
57,fevereiro,2015,localizado,0.3261013256329346
57,fevereiro,2015,carro,0.3261013256329346
57,fevereiro,2015,espaco,0.3261013256329346
3,abril,2015,capela barroca maravilhosa,0.016559150827736194
3,abril,2015,barroca maravilhosa,0.04940384002065631
3,abril,2015,capela barroca,0.0970039928657424
3,abril,2015,Museu,0.15831692877998726
3,abril,2015,maravilhosa,0.15831692877998726
3,abril,2015,capela,0.29736558256021506
3,abril,2015,barroca,0.29736558256021506
7,abril,2015,Faltam acessibilidades,0.017490271332507117
7,abril,2015,faltam funcionarios,0.017490271332507117
7,abril,2015,Faltam,0.07334489383741183
7,abril,2015,acessibilidades,0.11718348279991211
7,abril,2015,funcionarios,0.11718348279991211
7,abril,2015,quase,0.19092478917347616
33,abril,2015,centro de Beja,0.011653603522786278
33,abril,2015,localizada no centro,0.0271825325293734
33,abril,2015,percorrer a cidade,0.0271825325293734
33,abril,2015,Beja,0.07081206514358203
33,abril,2015,Decoracao sobria estilo,0.09397827358405177
33,abril,2015,esforco,0.12948501435223875
33,abril,2015,Decoracao sobria,0.13641209981233623
33,abril,2015,Pousada bem localizada,0.15852379317512685
33,abril,2015,localizada,0.16267512362810652
33,abril,2015,centro,0.16267512362810652
33,abril,2015,percorrer,0.16267512362810652
33,abril,2015,cidade,0.16267512362810652
33,abril,2015,Pousada,0.16800775295670736
33,abril,2015,estamos habituados,0.19377885295205857
33,abril,2015,habituados em termos,0.19377885295205857
33,abril,2015,termos de qualidade,0.19377885295205857
33,abril,2015,qualidade de alojamento,0.19377885295205857
33,abril,2015,arquitetura impressionante,0.22611595067110765
33,abril,2015,sobria estilo antigo,0.2405658518127435
33,abril,2015,Decoracao,0.2421434288249883
34,abril,2015,Convem pensar,0.12823713197554035
34,abril,2015,pacote tudo incluido,0.12823713197554035
34,abril,2015,Clube de Campo,0.14300443762784693
34,abril,2015,pensar no pacote,0.14466163286571831
34,abril,2015,familia tambem.O Clube,0.16673926832497304
34,abril,2015,atividades deixam-nos desiludidos,0.18021507912732196
34,abril,2015,espaco,0.1901194530763048
34,abril,2015,sitio agradavel,0.19788145419685635
34,abril,2015,tambem,0.21727902917748665
34,abril,2015,atividades,0.22028542188257064
34,abril,2015,nao,0.23049936454583292
34,abril,2015,pena,0.2450457053249896
34,abril,2015,pequenos,0.25063296466107343
34,abril,2015,tambem.O Clube,0.25291539134068364
34,abril,2015,Beja num monte,0.27329899723222956
34,abril,2015,atividades deixam-nos,0.27976031079373315
34,abril,2015,Espaco tranquilo,0.28594314659456443
34,abril,2015,deixam-nos desiludidos,0.2926493503656496
34,abril,2015,Convem,0.31972403793582255
34,abril,2015,incluido,0.31972403793582255
40,abril,2015,Piscina,0.10909815511827554
40,abril,2015,sombrinhas,0.10909815511827554
40,abril,2015,Teto da casa,0.1278244235492756
40,abril,2015,abre e fecha,0.1278244235492756
40,abril,2015,impossivel dormir literalmente,0.14492087003629855
40,abril,2015,casa de banho,0.1685853064821579
40,abril,2015,banho que levanta,0.1685853064821579
40,abril,2015,porta abre,0.1685853064821579
40,abril,2015,Colchao pessimo,0.17146379706674633
40,abril,2015,dormir literalmente,0.2201086877359273
40,abril,2015,Desiludida por completo,0.27486994961060757
40,abril,2015,molas aleijavam,0.2859226927845332
40,abril,2015,aleijavam o corpo,0.2859226927845332
40,abril,2015,corpo foi impossivel,0.2859226927845332
40,abril,2015,impossivel dormir,0.2859226927845332
40,abril,2015,temperatura sozinho,0.29106528397220843
40,abril,2015,Teto,0.2983957947604909
40,abril,2015,fecha,0.2983957947604909
40,abril,2015,conforto nao recomendo,0.30954088945363706
40,abril,2015,nao recomendo,0.3473497448232059
50,abril,2015,descontraido e sossegado,0.052723425289126664
50,abril,2015,Monte da Floresta,0.07293041886137067
50,abril,2015,Floresta preencheu,0.15001383821963782
50,abril,2015,Queriamos,0.1557771210632246
50,abril,2015,ferias,0.1557771210632246
50,abril,2015,descontraido,0.2237920554699524
50,abril,2015,sossegado,0.2237920554699524
50,abril,2015,ultimos,0.2237920554699524
50,abril,2015,piscina,0.23599880288686553
50,abril,2015,Monte,0.26071653452996163
50,abril,2015,Floresta,0.26071653452996163
50,abril,2015,sossegado para passar,0.28987734144103106
50,abril,2015,passar os ultimos,0.28987734144103106
50,abril,2015,passar,0.30788058002563073
50,abril,2015,patas,0.344347038900227
50,abril,2015,requisitos,0.39056148834349086
50,abril,2015,espetacular,0.4828523529590491
50,abril,2015,preencheu,0.5003336148208131
50,abril,2015,Podemos respirar,0.5202642533774509
50,abril,2015,respirar ar puro,0.5202642533774509
55,abril,2015,Vila Extramuros traz,0.014135083411686802
55,abril,2015,Villa Extramuros,0.016590520161561317
55,abril,2015,estao muito satisfeitos,0.022283369238289615
55,abril,2015,Extramuros,0.04688724374901197
55,abril,2015,Extramuros traz,0.055782240476465475
55,abril,2015,Extramuros e estao,0.07050446316656717
55,abril,2015,Villa,0.11415833247549396
55,abril,2015,Vila,0.11415833247549396
55,abril,2015,vila de Arraiolos,0.12324403893642244
55,abril,2015,passamos,0.1270549612173602
55,abril,2015,estadia,0.1270549612173602
55,abril,2015,padrao de servico,0.1443217905783619
55,abril,2015,estao,0.1476402529198048
55,abril,2015,satisfeitos,0.1476402529198048
55,abril,2015,carro de Lisboa,0.15962195827798648
55,abril,2015,carro de Evora,0.15962195827798648
55,abril,2015,origem portuguesa,0.16426415875001493
55,abril,2015,portuguesa e tenham,0.16426415875001493
55,abril,2015,tenham viajado,0.16426415875001493
55,abril,2015,viajado em torno,0.16426415875001493
60,abril,2015,calmos no campo,0.05558099880213433
60,abril,2015,bonito,0.08382874194069141
60,abril,2015,acolhedor,0.08382874194069141
60,abril,2015,duvida,0.11117468986976292
60,abril,2015,conseguido,0.11641930354300226
60,abril,2015,familia,0.11641930354300226
60,abril,2015,recursos sao,0.13699918063454783
60,abril,2015,calmo,0.15032103579182785
60,abril,2015,calmos,0.15032103579182785
60,abril,2015,espaco,0.1520666782112297
60,abril,2015,infraestruturas,0.1520666782112297
60,abril,2015,requerem,0.1520666782112297
60,abril,2015,campo,0.1520666782112297
60,abril,2015,simpatia,0.3139435654270852
60,abril,2015,disponibilidade,0.3139435654270852
60,abril,2015,sao,0.3139435654270852
60,abril,2015,valorizar,0.3139435654270852
60,abril,2015,limpeza,0.3838011147498405
60,abril,2015,recursos,0.3838011147498405
60,abril,2015,repetir,0.4000128650523844
76,abril,2015,Restaurante basico,0.022988213374765323
76,abril,2015,sabores alentejanos,0.0371056572732552
76,abril,2015,pratos tipicos,0.0371056572732552
76,abril,2015,comida com sabores,0.0604047846262897
76,abril,2015,Restaurante,0.149905405948569
76,abril,2015,basico,0.149905405948569
76,abril,2015,alentejanos,0.149905405948569
76,abril,2015,tipicos,0.149905405948569
76,abril,2015,comida,0.2386710978348089
76,abril,2015,sabores,0.2386710978348089
76,abril,2015,pratos,0.2386710978348089
76,abril,2015,cozinha e caseira,0.24685590141158925
76,abril,2015,nao deslumbra,0.24685590141158925
76,abril,2015,curta,0.32705176562700716
76,abril,2015,caseira,0.3798215915560938
76,abril,2015,deslumbra,0.3798215915560938
76,abril,2015,sobremesas,0.4715382012123803
76,abril,2015,cozinha,0.5212518383364516
76,abril,2015,nao,0.5212518383364516
76,abril,2015,Carta,0.5223302035298336
82,abril,2015,presas ibericas estavam,0.03339840940482845
82,abril,2015,presas ibericas,0.0970039928657424
82,abril,2015,ibericas estavam,0.0970039928657424
82,abril,2015,estavam bastante saborosas,0.0970039928657424
82,abril,2015,afavel,0.15831692877998726
82,abril,2015,presas,0.29736558256021506
82,abril,2015,ibericas,0.29736558256021506
82,abril,2015,estavam,0.29736558256021506
82,abril,2015,saborosas,0.29736558256021506
82,abril,2015,servico,0.29736558256021506
2,maio,2015,sui generis,0.01986939368281452
2,maio,2015,especialSimplista e sui,0.02391228283464056
2,maio,2015,Andaluz Islamico,0.06693834801946473
2,maio,2015,rei de Portugal,0.12748200532523027
2,maio,2015,generis,0.12748553561381218
2,maio,2015,cidade medieval,0.12780415356159755
2,maio,2015,torre,0.1312503915204351
2,maio,2015,Beja,0.1525420269159751
2,maio,2015,especialSimplista,0.15281962971358928
2,maio,2015,sui,0.15281962971358928
2,maio,2015,vista,0.15369646171038578
2,maio,2015,muralhas,0.19828390867267984
2,maio,2015,ataque,0.21774438890838077
2,maio,2015,Islamico,0.23694262727191617
2,maio,2015,Portugal,0.23694262727191617
2,maio,2015,ataque vertical.um castelo,0.2407966390214543
2,maio,2015,dominio mouro,0.25445378112192324
2,maio,2015,Andaluz,0.2647844432157831
2,maio,2015,metros de altura,0.2919296587384113
2,maio,2015,retomada e reconstruida,0.2948591990095782
3,maio,2015,museu digno,0.03390726186891698
3,maio,2015,museu de excelencia,0.04496244752616656
3,maio,2015,museus de Portugal,0.06750633466073183
3,maio,2015,museu,0.10894039429508263
3,maio,2015,excelencia,0.11518538759950676
3,maio,2015,visto,0.11518538759950676
3,maio,2015,digno,0.15051930217411408
3,maio,2015,permitissem uma melhor,0.16976411119814083
3,maio,2015,melhor conservacao,0.16976411119814083
3,maio,2015,Portugal,0.17351912398492172
3,maio,2015,museus,0.2178807885901653
3,maio,2015,pena,0.38095510310752634
3,maio,2015,permitissem,0.38095510310752634
3,maio,2015,melhor,0.38095510310752634
3,maio,2015,conservacao,0.38095510310752634
8,maio,2015,funcionaria,0.05899937629682816
8,maio,2015,estrelas,0.05899937629682816
8,maio,2015,Museu,0.12363091320521932
8,maio,2015,conseguido,0.12363091320521932
8,maio,2015,atenciosa,0.12363091320521932
8,maio,2015,visitantes,0.12363091320521932
8,maio,2015,Vale a pena,0.1807556468679156
8,maio,2015,pena conhecer,0.2766850298235749
8,maio,2015,cultura depositada,0.2766850298235749
8,maio,2015,Vale,0.32883716426354986
8,maio,2015,interior,0.32883716426354986
8,maio,2015,pena,0.46553351027698087
8,maio,2015,conhecer,0.46553351027698087
8,maio,2015,cultura,0.46553351027698087
8,maio,2015,depositada,0.46553351027698087
33,maio,2015,ambiente tao acolhedor,0.00821023920458946
33,maio,2015,tao acolhedor,0.029291518751720824
33,maio,2015,ambiente super romantico,0.029344448873204
33,maio,2015,ambiente tao,0.045745564921095994
33,maio,2015,ambiente super,0.06886266136114415
33,maio,2015,semana da Pascoa,0.08170813557159909
33,maio,2015,hotel e maravilhoso,0.08508743944844659
33,maio,2015,passagem por Beja,0.09280433749369713
33,maio,2015,super romantico,0.09925123219469856
33,maio,2015,Super recomendo,0.09925123219469856
33,maio,2015,convento do seculo,0.10756722923987544
33,maio,2015,Pousada,0.10805884422627664
33,maio,2015,super,0.12422548056662484
33,maio,2015,antigo Convento Franciscano,0.12812318279879648
33,maio,2015,hotel,0.12965558233829225
33,maio,2015,ambiente,0.12965558233829225
33,maio,2015,nao,0.1338347952766941
33,maio,2015,maravilhoso,0.1411675076420813
33,maio,2015,seculo,0.1411675076420813
33,maio,2015,Convento Franciscano,0.14230542975231794
34,maio,2015,criancas pois,0.0914660395185085
34,maio,2015,hotel,0.1097828304259808
34,maio,2015,nao,0.13706601615445274
34,maio,2015,Passeios a cavalo,0.16785747779047863
34,maio,2015,ludico,0.1783441750799916
34,maio,2015,pois,0.1783441750799916
34,maio,2015,Alentejo,0.2048161257947261
34,maio,2015,animais,0.2134350690607231
34,maio,2015,criancas,0.2349420328162908
34,maio,2015,estadia,0.2791795176984007
34,maio,2015,disfrutar,0.30691192455211774
34,maio,2015,gastronomia e muita,0.3773595227748272
34,maio,2015,muita simpatia,0.3773595227748272
34,maio,2015,Passeios,0.37911888956121736
34,maio,2015,cavalo,0.37911888956121736
34,maio,2015,bicicleta,0.37911888956121736
34,maio,2015,disposicao,0.37911888956121736
34,maio,2015,criancas acompanhadas,0.4188051877240549
34,maio,2015,Visitas diarias,0.4270491128655454
34,maio,2015,colaboradores do hotel,0.46753361044740416
35,maio,2015,Herdade Fantastica,0.029379323022069217
35,maio,2015,Fantastica,0.06412055518664996
35,maio,2015,Herdade,0.08902235224631692
35,maio,2015,excelente atendimento,0.09402339505081024
35,maio,2015,Atento aos promenores,0.094595786015683
35,maio,2015,comida Tradicional Alentejana,0.1057311422695676
35,maio,2015,educado e Atento,0.10982911518080064
35,maio,2015,Flavio Restaurante,0.12425706641190072
35,maio,2015,Tradicional Alentejana,0.12426146273528728
35,maio,2015,Alentejana ex Migas,0.12426146273528728
35,maio,2015,Restaurante,0.12749658444919745
35,maio,2015,Staff,0.15573377178381145
35,maio,2015,atendimento,0.15893586505961102
35,maio,2015,recepcao e Bar,0.16408692266992225
35,maio,2015,Staff educado,0.16458611247983854
35,maio,2015,Suite Junior,0.18654271347269988
35,maio,2015,destaca,0.19300504478161704
35,maio,2015,Staff recepcao,0.20560899344105416
35,maio,2015,Atento,0.21809845458973012
35,maio,2015,Migas etc,0.21858914229454104
41,maio,2015,Hotel,0.08110966533452701
41,maio,2015,sao,0.1050203172331958
41,maio,2015,Agradavel e limpo,0.1104312881062922
41,maio,2015,praia fluvial,0.12890015962465148
41,maio,2015,excelentes vistas seja,0.1326847407752855
41,maio,2015,fica,0.14330042751190344
41,maio,2015,piscina,0.15191387894771458
41,maio,2015,limpo,0.15365891829849165
41,maio,2015,calor do Alentejo,0.1576396103332807
41,maio,2015,Agradavel,0.15867417286743704
41,maio,2015,Sao Domingos,0.19447450193823304
41,maio,2015,Alternativas sao Mertola,0.19910428797847016
41,maio,2015,sao Mertola,0.2013036235255478
41,maio,2015,Hotel amplo,0.20524290326805855
41,maio,2015,varanda simpatica perfeita,0.2114396132287861
41,maio,2015,vistas seja,0.2140639103629393
41,maio,2015,praia,0.21851109975803987
41,maio,2015,nao,0.21997239917933573
41,maio,2015,excelentes,0.226779765714181
41,maio,2015,simpatica,0.226779765714181
54,maio,2015,semana brilhante,0.02505959234627792
54,maio,2015,Daniela nos fizeram,0.08784120421726326
54,maio,2015,fizeram sentir bem-vindos,0.09098680743233148
54,maio,2015,semana,0.1563552412234218
54,maio,2015,brilhante,0.1563552412234218
54,maio,2015,fizeram sentir,0.18113377865819053
54,maio,2015,sentir bem-vindos,0.18113377865819053
54,maio,2015,Frank e Daniela,0.1945769831132194
54,maio,2015,Daniela,0.20619712123150125
54,maio,2015,Frank,0.2155654595184703
54,maio,2015,simples mas acolhedor,0.2535332754776562
54,maio,2015,nao,0.2810892191263432
54,maio,2015,inicio,0.33012360464091356
54,maio,2015,fizeram,0.3916067586807539
54,maio,2015,sentir,0.3916067586807539
54,maio,2015,bem-vindos,0.3916067586807539
54,maio,2015,cheiro de jasmim,0.3973401285002481
54,maio,2015,acolhedor,0.4179265550635166
54,maio,2015,pratica rapida,0.4492331380963524
54,maio,2015,jardins eram exuberantes,0.45746343074420776
58,maio,2015,Outeiro do Barro,0.007467805400473707
58,maio,2015,fio se possivel,0.03465229800090378
58,maio,2015,Barro,0.07145025265006083
58,maio,2015,Outeiro,0.10374281946485872
58,maio,2015,possivel,0.1447773057422032
58,maio,2015,simpatia da Rita,0.17170120125489455
58,maio,2015,Rita ao conforto,0.17170120125489455
58,maio,2015,ficamos,0.23133275159292985
58,maio,2015,ficavamos,0.23133275159292985
58,maio,2015,fio,0.23133275159292985
58,maio,2015,Rita,0.2867390363489802
58,maio,2015,passando pela tranquilidade,0.35350894161299157
58,maio,2015,maravilhoso,0.3702539456099092
58,maio,2015,estivesse em casa,0.38599679376725615
58,maio,2015,Senti-me,0.4613789858464135
58,maio,2015,casa,0.4613789858464135
58,maio,2015,simpatia,0.5110573480904945
58,maio,2015,conforto,0.5110573480904945
58,maio,2015,passando,0.5110573480904945
58,maio,2015,tranquilidade,0.5110573480904945
60,maio,2015,Monte muitissimo agradavel,0.05429528637433484
60,maio,2015,Monte muitissimo,0.07881829791306187
60,maio,2015,muitissimo agradavel,0.09348349531693265
60,maio,2015,Dispoe de diversas,0.14495648043760903
60,maio,2015,Dispoe,0.15457070132587827
60,maio,2015,muitissimo,0.1664603931676696
60,maio,2015,casas bem equipadas,0.16956363514173242
60,maio,2015,diversas casas,0.20151766731678916
60,maio,2015,Lilia e Ana,0.21038331853584377
60,maio,2015,Monte,0.21945113751474551
60,maio,2015,Dispoe de piscina,0.22109002671151143
60,maio,2015,livre e SPA,0.22320602942575596
60,maio,2015,Sao,0.2433349229978144
60,maio,2015,agradavel,0.2567921823103807
60,maio,2015,sossego e total,0.2872304173588383
60,maio,2015,SPA,0.3115602286520337
60,maio,2015,equipadas,0.3540115071090806
60,maio,2015,Ana,0.3974771212875324
60,maio,2015,Giestal,0.4037794053541845
60,maio,2015,Monte do Giestal,0.4055300849525656
67,maio,2015,tradicional do Alentejo,0.009108237309423345
67,maio,2015,sabores e apresentacao,0.015380821171891606
67,maio,2015,alem da paisagem,0.015380821171891606
67,maio,2015,mesa do restaurante,0.015380821171891606
67,maio,2015,gastronomia tradicional,0.02570861714399338
67,maio,2015,alguma inovacao,0.02570861714399338
67,maio,2015,inovacao de sabores,0.02570861714399338
67,maio,2015,avista a mesa,0.02570861714399338
67,maio,2015,Alentejo,0.057012387690331526
67,maio,2015,apresentacao,0.09568045026443411
67,maio,2015,alem,0.09568045026443411
67,maio,2015,restaurante,0.09568045026443411
67,maio,2015,gastronomia,0.15831692877998726
67,maio,2015,tradicional,0.15831692877998726
67,maio,2015,alguma,0.15831692877998726
67,maio,2015,inovacao,0.15831692877998726
67,maio,2015,sabores,0.15831692877998726
67,maio,2015,paisagem,0.15831692877998726
67,maio,2015,avista,0.15831692877998726
67,maio,2015,mesa,0.15831692877998726
68,maio,2015,tipica da regiao,0.02703243972353036
68,maio,2015,ambiente muito agradavel,0.03140739766141889
68,maio,2015,decoracao tipica,0.057611552493235706
68,maio,2015,Decoracao tipicamente excelente,0.09922641383753789
68,maio,2015,carne de porco,0.10047752223261346
68,maio,2015,decoracao,0.1040545995398973
68,maio,2015,carne,0.10746699181597814
68,maio,2015,migas,0.1289940752255645
